,frac_C,frac_H+,frac_H-,frac_CH3+,frac_CH3-,C_mean_r,C_mean_c,C_std_r,C_std_c,C_corr_rc,H+_mean_r,H+_mean_c,H+_std_r,H+_std_c,H+_corr_rc,H-_mean_r,H-_mean_c,H-_std_r,H-_std_c,H-_corr_rc,CH3+_mean_r,CH3+_mean_c,CH3+_std_r,CH3+_std_c,CH3+_corr_rc,CH3-_mean_r,CH3-_mean_c,CH3-_std_r,CH3-_std_c,CH3-_corr_rc,H+_nn_mean,H+_nn_std,H-_nn_mean,H-_nn_std,CH3+_nn_mean,CH3+_nn_std,CH3-_nn_mean,CH3-_nn_std,dist_H+-H-_mean,dist_H+-H-_std,dist_H+-CH3+_mean,dist_H+-CH3+_std,dist_H+-CH3-_mean,dist_H+-CH3-_std,dist_H--CH3+_mean,dist_H--CH3+_std,dist_H--CH3-_mean,dist_H--CH3-_std,dist_CH3+-CH3-_mean,dist_CH3+-CH3-_std,rdf_nc_bin0,rdf_nc_bin1,rdf_nc_bin2,rdf_nc_bin3,rdf_nc_bin4,rdf_nc_bin5,rdf_nc_bin6,rdf_nc_bin7,rdf_nc_bin8,rdf_nc_bin9,fft_top0,fft_top1,fft_top2,fft_top3,fft_top4,fft_top5,fft_top6,fft_top7,fft_top8,fft_top9,fft_top10,fft_top11,fft_top12,fft_top13,fft_top14,fft_top15,fft_top16,fft_top17,fft_top18,fft_top19,row_marginal_0,row_marginal_1,row_marginal_2,row_marginal_3,row_marginal_4,row_marginal_5,row_marginal_6,row_marginal_7,row_marginal_8,row_marginal_9,col_marginal_0,col_marginal_1,col_marginal_2,col_marginal_3,col_marginal_4,col_marginal_5,col_marginal_6,col_marginal_7,col_marginal_8,col_marginal_9,Thermal conductivity,Young's modulus,Maximum stress,Strain at maximum stress,Strain at fracture
M8H10-3,0.8238941711451013,0.049503927242662255,0.046610169491525424,0.03906572964034725,0.040926002480363786,0.49236962,0.49537683,0.2888466,0.2891854,0.0036700080898665177,0.506925,0.5016277,0.2789408,0.28187755,0.011096380131600345,0.5084906,0.48925176,0.29137272,0.29484707,-0.027998645035716106,0.50032264,0.5262308,0.28802136,0.28591296,-0.04005045051152817,0.4862651,0.47476888,0.29275587,0.27917057,-0.020583291610076188,2.2985678714504694,1.1837844638397457,2.514784370743096,1.0787327967179972,3.1940545471066333,0.923889119788189,3.18506858893228,0.9041345563123583,2.3684299688019137,1.1906634107169027,2.6465024356387294,1.071646253775629,2.370770896469544,1.0877514354221816,2.358431284652249,1.1167428146867455,2.459727107670214,0.9903457398279794,2.4747041898976816,1.039010527476293,0.0033898411188040714,0.012394986916402699,0.020146027135422535,0.025505711292792964,0.034203069115615596,0.03831386443974242,0.04351495953892318,0.04811195552828937,0.053702219829475026,0.05405069841786547,0.4797738790512085,0.03383418172597885,0.029294375330209732,0.029278384521603584,0.028512509539723396,0.0281477402895689,0.02789728157222271,0.02707183174788952,0.02706771530210972,0.027035100385546684,0.02674802951514721,0.026727639138698578,0.02663697488605976,0.0262357946485281,0.02621425874531269,0.026134518906474113,0.02602294087409973,0.025906184688210487,0.025890950113534927,0.02556968666613102,0.011411058946263517,0.012258737610843094,0.011590375586847659,0.011590375586847659,0.012397300469476293,0.013717723004686785,0.01217723004694121,0.011370305164312576,0.012837441314546456,0.012690727699523069,0.007873630672921827,0.008753912363062156,0.008998435054767802,0.007824726134580698,0.00850938967135651,0.008215962441309732,0.00914514866979119,0.008753912363062156,0.008909517712329385,0.007735808792142281,14.29,715.667017,116.76914,0.2792,0.2829
M8H10-4,0.8224472922695328,0.049297230260438196,0.0482637453493179,0.04051260851591567,0.03947912360479537,0.49463496,0.49696285,0.28800634,0.28849006,0.0005102208356935852,0.49463108,0.4955051,0.28337115,0.29107165,-0.0486969847615805,0.48362666,0.46697274,0.29712832,0.2859177,-0.009720575512336389,0.4969201,0.50028104,0.29648477,0.28854308,0.009865728152430944,0.4871983,0.5016417,0.28966248,0.29084042,0.04654814713600056,2.3219241555219052,1.1801420685484303,2.3497579286088097,1.1829659990398538,3.046724504925708,0.9164708236910969,3.2446315120361264,1.037823873779639,2.3693274398702315,1.1675729895952016,2.576502417127275,1.0335058037182376,2.307073689113163,1.0990037833660689,2.3508135145243036,1.0844497592398328,2.5211301152570793,0.9592362614742646,2.5508854016135043,0.9438976912296055,0.003551402845929944,0.01262117150307534,0.019995714905335988,0.02608472990839304,0.03444275479329644,0.03868708880074832,0.04342473126708159,0.04782583703053391,0.053510380903109826,0.053189521375828934,0.4796578586101532,0.03333301097154617,0.033315788954496384,0.030716298148036003,0.02857685089111328,0.028154956176877022,0.028104430064558983,0.02809755504131317,0.02771749347448349,0.026781843975186348,0.026050351560115814,0.026050351560115814,0.025948386639356613,0.025831108912825584,0.025780340656638145,0.025413012132048607,0.025282450020313263,0.025085486471652985,0.025053707882761955,0.025048712268471718,0.012611563833908065,0.012870262579219,0.012441792782297763,0.01171420256111076,0.01178696158322946,0.011132130384161157,0.012441792782297763,0.012223515715941663,0.012660069848653865,0.01193247962746686,0.008634070624752445,0.00941016686068525,0.008488552580515044,0.008051998447802841,0.008682576639498243,0.008537058595260844,0.007566938300344839,0.008488552580515044,0.008413588739544262,0.008466504391994225,14.14,712.148729,118.05213,0.2922,0.2949
M9H1-1,0.9001653575857792,0.004960727573377429,0.004960727573377429,0.0454733360892931,0.0444398511781728,0.49390385,0.49560022,0.2884852,0.2887714,-0.0016678074449952656,0.4484248,0.46239406,0.3206706,0.29235193,-0.1272309580835401,0.4890752,0.5490819,0.29359445,0.3016618,-0.18762781296418515,0.4957317,0.49818954,0.29012072,0.28757417,0.06255034324080629,0.49761766,0.4943437,0.28578293,0.28491658,0.006396280299005,7.796970220732128,3.5763932544324204,8.307875056032657,5.279682318727491,3.0382929342668343,0.9073706520103477,2.9798315909405524,0.8167712761475346,7.3848185416314465,3.8871954466568455,2.1586900704972094,0.9051098531136548,2.334500125414404,1.0840245220658675,2.407925116905203,1.2049467338339346,2.7230910006821483,0.9689902314629198,2.48051283387748,0.9554921097937982,0.0028911799299545953,0.012504353197053626,0.019939285221470954,0.0254292416566461,0.03406335626564687,0.038564397747508,0.04342355128887487,0.04802972658637072,0.05383179903671142,0.05465644240309619,0.39712440967559814,0.03583275154232979,0.03470349311828613,0.03413441404700279,0.03411206603050232,0.03324173018336296,0.03306056559085846,0.032718852162361145,0.031731244176626205,0.03100396692752838,0.030962644144892693,0.030933577567338943,0.030850842595100403,0.030561011284589767,0.030291423201560974,0.029983071610331535,0.02989478036761284,0.02977573871612549,0.02962101437151432,0.029462365433573723,0.012307338394282176,0.011847250977673496,0.013069358178040301,0.012163561076591963,0.012422360248434346,0.012292960662513154,0.0116459627329072,0.010998964803301243,0.01061076604553767,0.014622153209094595,0.008454106280184484,0.008540372670798612,0.007505175983429084,0.008971704623869248,0.008540372670798612,0.008281573498956231,0.009144237405097505,0.008454106280184484,0.009222661396564892,0.007622811970630166,18.61,805.109787,124.90858,0.2449,0.273
M9H1-2,0.9001653575857792,0.005064076064489459,0.004857379082265399,0.04361306324927656,0.04630012401818934,0.49315754,0.4957734,0.28858835,0.28902376,0.0011151059360767757,0.50472873,0.49117953,0.2791245,0.26326618,-0.07425901568686559,0.49403217,0.5227191,0.29096833,0.29439494,0.22835386383661632,0.5089585,0.4908828,0.2823651,0.28090927,-0.018915878435417872,0.4930041,0.4978246,0.2960568,0.2907469,-0.020609178874383165,7.054810774014868,2.956323565592304,8.521581798685576,3.454827801450082,3.077551342612505,0.937757236206631,3.0428582077255393,0.8543144698479628,6.878640661306286,3.4122553137321368,2.560915303833426,0.8408441764326687,2.334900084930711,0.9779595383739974,2.4331772957209274,0.96473420037616,2.314821910466812,0.7739808339574149,2.466398282598654,0.9975362468236991,0.002839869281045752,0.012480392156862745,0.019934640522875816,0.02564705882352941,0.03393464052287582,0.03877777777777778,0.04361764705882353,0.04786928104575164,0.053784313725490196,0.05444771241830065,0.38751843571662903,0.04206140711903572,0.03766614571213722,0.035607315599918365,0.034390006214380264,0.03372734785079956,0.03213638439774513,0.03206720948219299,0.03189307451248169,0.031880248337984085,0.0315215177834034,0.031323064118623734,0.0305437371134758,0.030314555391669273,0.02994590997695923,0.029698947444558144,0.029693808406591415,0.02960575558245182,0.0293009914457798,0.02910412847995758,0.011962272831825665,0.012077294685977836,0.01190476190474958,0.012034161490670773,0.012810559006197918,0.01061076604553767,0.013586956521725065,0.012292960662513154,0.011128364389222434,0.013586956521725065,0.007850241545885593,0.008799171842640995,0.008454106280184484,0.009057971014483378,0.008367839889570359,0.008626639061412741,0.008971704623869248,0.007677708764657339,0.008846226237521427,0.008093355919434497,17.88,802.481617,123.6251,0.2543,0.2566
M9H1-3,0.9001653575857792,0.005374121537825548,0.0045473336089293095,0.045783381562629184,0.04412980570483671,0.4944695,0.4953278,0.28912824,0.28863224,0.0042895883634853525,0.5295497,0.4851695,0.28612438,0.32198188,0.03325507924590098,0.49778268,0.527735,0.27810702,0.30564794,-0.32837797690981235,0.47472885,0.49596357,0.28341374,0.2849112,-0.027655640243582923,0.4974867,0.5024213,0.28473398,0.28680837,-0.030167833043512372,7.265619818614618,4.01190528751239,8.063710527537152,4.366632755224056,3.064179417569029,0.8690650280075117,2.982464125620276,0.8080328626173438,8.569140829806999,4.543869333052799,2.4814958075565303,0.9785515686278259,2.1509353131204354,1.0135696486268955,2.3783719645847787,1.0671463552539011,2.6325862789324073,1.3821716879193815,2.4899615528569408,1.082844384899441,0.0028614394242043348,0.012494843887530164,0.02003657185915612,0.025710731534621466,0.03380461013293838,0.03887465206390656,0.04397392549864074,0.04803385657725075,0.05377297514997386,0.053769727205110966,0.39347442984580994,0.039839066565036774,0.03549012914299965,0.033705875277519226,0.03294368088245392,0.03282807767391205,0.03281595557928085,0.03274951130151749,0.03270699083805084,0.03213576227426529,0.03118850663304329,0.03112053871154785,0.030852362513542175,0.03084852546453476,0.030320096760988235,0.02975236065685749,0.02954612858593464,0.029503675177693367,0.02930334582924843,0.028874961659312248,0.012192316540130007,0.011042097998608306,0.013975155279488638,0.013069358178040301,0.012034161490670773,0.0116459627329072,0.01190476190474958,0.013457556935803874,0.012681159420276727,0.010093167701852906,0.008626639061412741,0.007677708764657339,0.008367839889570359,0.008971704623869248,0.008540372670798612,0.008195307108342103,0.008454106280184484,0.008454106280184484,0.009128552606804027,0.008375682288717098,18.28,801.113855,124.9784,0.2522,0.2626
M9H1-4,0.9001653575857792,0.0047540305911533695,0.005167424555601488,0.04505994212484498,0.044853245142620915,0.49449608,0.49497753,0.28813252,0.28873318,-0.00262840399222154,0.55302227,0.44344142,0.30770922,0.2958726,-0.04018032427779004,0.43341464,0.48508477,0.26741776,0.26989394,0.15918785018444312,0.4936787,0.50217694,0.29505017,0.29125074,-0.004432570998698174,0.4829156,0.5118527,0.29127118,0.28491,0.05152899424575045,7.652350208476328,3.742559776160781,7.209195031199045,3.902243841962595,3.0754320881796424,0.901309975995975,2.989165797685208,0.9222809331560735,8.554892361548907,4.374917557947111,2.565895905594327,1.2436289576328479,2.3403845116027155,1.3676353405811943,2.2178112429141805,0.9493752107588751,2.4158411558037027,0.9816880919747528,2.5030908603256274,1.0668673158949775,0.002944447210742087,0.01260435857856562,0.02046506995966738,0.02586598947700377,0.034237912662450826,0.03877574731530813,0.04363889857093064,0.04747962621786254,0.05386977377217879,0.053451509568623545,0.3768776059150696,0.0423310212790966,0.03942611813545227,0.0388568714261055,0.03841879218816757,0.036345358937978745,0.03549114242196083,0.03247732296586037,0.032249342650175095,0.031440917402505875,0.030391773208975792,0.030263330787420273,0.029901964589953423,0.02982226200401783,0.02978203445672989,0.02958311326801777,0.029351139441132545,0.029224421828985214,0.02894008718430996,0.028825439512729645,0.012767425810890855,0.013457556935803874,0.012810559006197918,0.01177536231882839,0.010093167701852906,0.012163561076591963,0.01190476190474958,0.012422360248434346,0.012034161490670773,0.012292960662513154,0.008195307108342103,0.008281573498956231,0.007763975155271466,0.009057971014483378,0.007332643202200829,0.009834368530010523,0.008712905452026867,0.008540372670798612,0.008093355919434497,0.008940335027282295,18.16,804.615578,124.38108,0.2507,0.2538
M9H2-1,0.8902439024390244,0.010334849111202976,0.009508061182306739,0.04433650268706077,0.045576684580405126,0.4941587,0.49596536,0.28891993,0.28932488,-0.0012950983389295918,0.51804876,0.46949154,0.2800977,0.2692169,-0.03519825291179523,0.5160392,0.46812823,0.2852365,0.28125694,0.1229015309805983,0.4973279,0.5056102,0.28664473,0.28619373,0.027475374748402892,0.4754715,0.49394673,0.28699616,0.28316703,-0.016352101091079454,4.752669384354244,2.818179150270944,5.231907952027793,2.486259642031641,3.145105900651559,0.8776750740971319,3.0524139312535774,0.8820472138877686,4.970972122011256,2.5257545728330215,2.4955343137687076,0.8788108378957021,2.1798355482119045,0.8822227512095266,2.1049065966986387,0.9911668363274793,2.3946451280693806,0.8369332824719273,2.351883999996212,0.9199260993059161,0.0029931755597238296,0.012456931529446196,0.019773582897660003,0.025972782056910244,0.03411421957935906,0.038741003844567724,0.04382807199584946,0.04782961514413803,0.05360311822378311,0.054020832501895676,0.3999536633491516,0.03745511546730995,0.03730171546339989,0.03506201505661011,0.034761715680360794,0.0334656797349453,0.03320198506116867,0.03274671733379364,0.03229033574461937,0.03224856033921242,0.030019864439964294,0.029675155878067017,0.029449988156557083,0.029414989054203033,0.02937590330839157,0.029094895347952843,0.028798043727874756,0.028748098760843277,0.028651829808950424,0.02828376553952694,0.011717932621876391,0.012659552207562886,0.01212335216571363,0.013064971751400128,0.012947269303189315,0.011534839924659571,0.011534839924659571,0.012358757062135255,0.01200564971750282,0.01200564971750282,0.007532956685491966,0.0088669177652145,0.008553044569985669,0.009023854362828918,0.009102322661636124,0.008631512868792877,0.008317639673564045,0.008317639673564045,0.008560178051695415,0.0077897620270428285,17.5,784.382592,123.62564,0.2445,0.2619
M9H2-2,0.8901405539479124,0.010024803637866887,0.009921455146754857,0.044853245142620915,0.04505994212484498,0.49444258,0.49625713,0.28765225,0.28887504,-0.003547297771788648,0.4718381,0.46120915,0.3126878,0.29700765,0.08865495224381029,0.46493903,0.46875,0.31330454,0.2977664,0.0029224022915141524,0.49002472,0.49931654,0.29403713,0.2823681,0.028811283632821535,0.49837774,0.49609312,0.29117462,0.28600976,0.014590964419611236,5.291759161060553,2.8623698695297053,5.47791421962184,2.926665759722404,3.057110774250515,0.842242989363475,3.040122573983978,0.9002260986724485,5.021522870235547,3.0697692619207255,2.6239107528350467,1.1804418141613489,2.0093248834812254,0.9271034079961123,2.4050347738560647,1.0493923971564574,2.458460902074766,0.8339983970626441,2.3234433633026508,0.8466512332694937,0.0031512459988013663,0.01249451086641313,0.02008125298622676,0.026118609474727893,0.034741037176969664,0.038419792365754435,0.043206040670682365,0.047583538399078654,0.053770033611449435,0.053767271783229625,0.41556471586227417,0.03640254959464073,0.03538054972887039,0.034332599490880966,0.03430583328008652,0.032289549708366394,0.03227079287171364,0.03156004101037979,0.03068832866847515,0.030396098271012306,0.030208174139261246,0.029859347268939018,0.028975673019886017,0.028834939002990723,0.028327085077762604,0.02832133136689663,0.028250444680452347,0.02818225882947445,0.027989082038402557,0.027860570698976517,0.013483850736895437,0.013483850736895437,0.011288805268098506,0.011288805268098506,0.011171213546555812,0.01234713076198274,0.011406396989641198,0.01152398871118389,0.012699905926610819,0.012935089369696205,0.008466603951073879,0.008936970837244651,0.007996237064903109,0.008466603951073879,0.009172154280330035,0.008936970837244651,0.00768265914078926,0.008623392913130802,0.007953476438887584,0.008466603951073879,17.02,787.213572,122.28981,0.2396,0.2484
M9H2-3,0.8901405539479124,0.009094667217858619,0.010851591566763125,0.04454319966928483,0.04536998759818107,0.49306354,0.49590585,0.28824663,0.28889012,0.0010722576535428156,0.4890521,0.5104006,0.29134047,0.2836617,-0.044551651428019624,0.4823461,0.5103309,0.28933913,0.26426804,0.010855321892496226,0.4992926,0.4992135,0.28728396,0.28801477,-0.04143675684398613,0.50880605,0.48314738,0.29663795,0.29099348,0.027576584111171053,5.121248574107633,2.5717157955554923,4.822081732611264,2.498552752946162,3.021869068473505,0.8740131465457827,2.9508516283140676,0.8230677366482659,5.812957013163674,3.3378659267456285,2.542922875921253,0.9531753496164191,2.1682684020223673,0.9610474165156311,2.32911239191076,1.1563477970543725,2.5927262885990348,1.151255592831811,2.4608573941758616,0.9620911602396078,0.003072735932503232,0.01267741715996462,0.020123834796216915,0.025711369667279035,0.03437980540246309,0.038663672858406474,0.04351636388378581,0.0474518609239981,0.05362182758386065,0.054114445124855415,0.41216692328453064,0.03385983034968376,0.032948803156614304,0.03288551792502403,0.03236401453614235,0.031779706478118896,0.03174098581075668,0.031397588551044464,0.0313882939517498,0.031214216724038124,0.03105706162750721,0.030868804082274437,0.030854802578687668,0.03005068562924862,0.030002523213624954,0.02948842942714691,0.02914174646139145,0.02901552990078926,0.028890017420053482,0.028884606435894966,0.01170690916691697,0.012856694888667742,0.012111947318897354,0.012582314205068126,0.010700846660385042,0.011759172154269276,0.011171213546555812,0.013523047977409669,0.011759172154269276,0.013758231420495053,0.00815302602696003,0.009015365318273112,0.008309814989016956,0.008309814989016956,0.008309814989016956,0.008858576356216188,0.008544998432102342,0.008623392913130802,0.008808688959198075,0.007782433934825485,17.86,791.206888,125.85055,0.2906,0.2914
M9H2-4,0.8903472509301364,0.009714758164530797,0.010024803637866887,0.04423315419594874,0.045680033071517155,0.49266168,0.4964016,0.28874218,0.2882425,0.004027499271369459,0.4929943,0.5039668,0.27231085,0.2748599,-0.11640832900763225,0.46844357,0.45762712,0.28437603,0.29523534,-0.07822286311450848,0.51322085,0.47732854,0.28450567,0.29194984,-0.07264483057514173,0.5051595,0.50778437,0.29403055,0.29364294,0.030312747345934477,5.261609763219261,2.296281670027958,4.941486676445927,2.6948324247792117,3.0256886562174006,0.84658341747293,3.0658803488041473,0.8119120741978939,5.439446467566106,2.9422955285875747,2.3055778316395754,0.9358419866378531,2.177661600992063,0.8946189932334601,2.423457807667053,1.0663777627126876,2.2921177116532965,0.8873745034241851,2.39940035119326,0.9727018981841481,0.003106990318323045,0.0122667366217697,0.020060172319093645,0.025716698228441668,0.03416869563791676,0.038663857532060475,0.04344047941106548,0.04816791410825006,0.05372879827516949,0.05401299088124302,0.4043688178062439,0.03652371093630791,0.03422332555055618,0.03259371593594551,0.03257730230689049,0.03247285634279251,0.0315876342356205,0.031584154814481735,0.03125304356217384,0.03120649978518486,0.031091028824448586,0.031021447852253914,0.0306001715362072,0.030063534155488014,0.030049685388803482,0.030046923086047173,0.029970461502671242,0.029713530093431473,0.029626477509737015,0.02942574769258499,0.011624253848559576,0.011414807833270212,0.012959472196029257,0.010485391140423671,0.012723845428828724,0.011781338360026596,0.013077285579629522,0.012959472196029257,0.012488218661628192,0.012606032045228458,0.008953817153620213,0.00848256361921915,0.00863964813068617,0.00863964813068617,0.00848256361921915,0.008246936852018617,0.007932767829084574,0.008718190386419682,0.007968468854417989,0.008653928540819537,18.61,791.640394,123.65887,0.2469,0.2692
